DATO,DISTRIKTSTYPE,Bydel,Born,Famtype,Antal,FAMTYP
20160331,Bydele,Amager Øst,Familier uden børn,Ægtepar og reg. partnere,58,131
20160331,Bydele,Amager Øst,Familier uden børn,Ægtepar og reg. partnere,1,141
20160331,Bydele,Amager Øst,Familier uden børn,Par samlevende og samboende,67,171
20160331,Bydele,Amager Øst,Familier uden børn,Enlig mand,257,111
20160331,Bydele,Amager Øst,Familier uden børn,Enlig kvinde,213,121
20160331,Bydele,Amager Øst,Familier med 1 barn,Ægtepar og reg. partnere,39,132
20160331,Bydele,Amager Øst,Familier med 1 barn,Ægtepar og reg. partnere,1,152
20160331,Bydele,Amager Øst,Familier med 1 barn,Par samlevende og samboende,17,162
20160331,Bydele,Amager Øst,Familier med 1 barn,Par samlevende og samboende,3,172
20160331,Bydele,Amager Øst,Familier med 1 barn,Enlig mand,5,112
20160331,Bydele,Amager Øst,Familier med 1 barn,Enlig kvinde,22,122
20160331,Bydele,Amager Øst,Familier med 2 børn,Ægtepar og reg. partnere,43,132
20160331,Bydele,Amager Øst,Familier med 2 børn,Par samlevende og samboende,11,162
20160331,Bydele,Amager Øst,Familier med 2 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Øst,Familier med 2 børn,Enlig mand,2,112
20160331,Bydele,Amager Øst,Familier med 2 børn,Enlig kvinde,5,122
20160331,Bydele,Amager Øst,Familier med 3 børn,Ægtepar og reg. partnere,13,132
20160331,Bydele,Amager Øst,Familier med 3 børn,Par samlevende og samboende,3,162
20160331,Bydele,Amager Øst,Familier med 3 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Øst,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Amager Øst,Familier uden børn,Ægtepar og reg. partnere,86,131
20160331,Bydele,Amager Øst,Familier uden børn,Par samlevende og samboende,47,171
20160331,Bydele,Amager Øst,Familier uden børn,Enlig mand,198,111
20160331,Bydele,Amager Øst,Familier uden børn,Enlig kvinde,230,121
20160331,Bydele,Amager Øst,Familier uden børn,Ikke hjemmeboende børn,1,183
20160331,Bydele,Amager Øst,Familier med 1 barn,Ægtepar og reg. partnere,28,132
20160331,Bydele,Amager Øst,Familier med 1 barn,Par samlevende og samboende,27,162
20160331,Bydele,Amager Øst,Familier med 1 barn,Par samlevende og samboende,4,172
20160331,Bydele,Amager Øst,Familier med 1 barn,Enlig mand,6,112
20160331,Bydele,Amager Øst,Familier med 1 barn,Enlig kvinde,28,122
20160331,Bydele,Amager Øst,Familier med 2 børn,Ægtepar og reg. partnere,65,132
20160331,Bydele,Amager Øst,Familier med 2 børn,Par samlevende og samboende,11,162
20160331,Bydele,Amager Øst,Familier med 2 børn,Par samlevende og samboende,2,172
20160331,Bydele,Amager Øst,Familier med 2 børn,Enlig mand,3,112
20160331,Bydele,Amager Øst,Familier med 2 børn,Enlig kvinde,8,122
20160331,Bydele,Amager Øst,Familier med 3 børn,Ægtepar og reg. partnere,18,132
20160331,Bydele,Amager Øst,Familier med 3 børn,Par samlevende og samboende,3,162
20160331,Bydele,Amager Øst,Familier med 3 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Øst,Familier med 3 børn,Enlig kvinde,1,122
20160331,Bydele,Amager Øst,Familier med over 3 børn,Enlig mand,1,112
20160331,Bydele,Amager Øst,Familier uden børn,Ægtepar og reg. partnere,191,131
20160331,Bydele,Amager Øst,Familier uden børn,Ægtepar og reg. partnere,2,141
20160331,Bydele,Amager Øst,Familier uden børn,Ægtepar og reg. partnere,1,151
20160331,Bydele,Amager Øst,Familier uden børn,Par samlevende og samboende,21,171
20160331,Bydele,Amager Øst,Familier uden børn,Enlig mand,241,111
20160331,Bydele,Amager Øst,Familier uden børn,Enlig kvinde,219,121
20160331,Bydele,Amager Øst,Familier uden børn,Ikke hjemmeboende børn,5,183
20160331,Bydele,Amager Øst,Familier med 1 barn,Ægtepar og reg. partnere,69,132
20160331,Bydele,Amager Øst,Familier med 1 barn,Par samlevende og samboende,26,162
20160331,Bydele,Amager Øst,Familier med 1 barn,Par samlevende og samboende,3,172
20160331,Bydele,Amager Øst,Familier med 1 barn,Enlig mand,9,112
20160331,Bydele,Amager Øst,Familier med 1 barn,Enlig kvinde,33,122
20160331,Bydele,Amager Øst,Familier med 2 børn,Ægtepar og reg. partnere,165,132
20160331,Bydele,Amager Øst,Familier med 2 børn,Par samlevende og samboende,47,162
20160331,Bydele,Amager Øst,Familier med 2 børn,Par samlevende og samboende,2,172
20160331,Bydele,Amager Øst,Familier med 2 børn,Enlig mand,4,112
20160331,Bydele,Amager Øst,Familier med 2 børn,Enlig kvinde,18,122
20160331,Bydele,Amager Øst,Familier med 3 børn,Ægtepar og reg. partnere,44,132
20160331,Bydele,Amager Øst,Familier med 3 børn,Par samlevende og samboende,3,162
20160331,Bydele,Amager Øst,Familier med 3 børn,Par samlevende og samboende,3,172
20160331,Bydele,Amager Øst,Familier med 3 børn,Enlig kvinde,3,122
20160331,Bydele,Amager Øst,Familier med over 3 børn,Ægtepar og reg. partnere,6,132
20160331,Bydele,Amager Øst,Familier med over 3 børn,Enlig mand,1,112
20160331,Bydele,Amager Øst,Familier uden børn,Ægtepar og reg. partnere,101,131
20160331,Bydele,Amager Øst,Familier uden børn,Ægtepar og reg. partnere,3,141
20160331,Bydele,Amager Øst,Familier uden børn,Ægtepar og reg. partnere,1,151
20160331,Bydele,Amager Øst,Familier uden børn,Par samlevende og samboende,13,171
20160331,Bydele,Amager Øst,Familier uden børn,Enlig mand,168,111
20160331,Bydele,Amager Øst,Familier uden børn,Enlig kvinde,166,121
20160331,Bydele,Amager Øst,Familier uden børn,Ikke hjemmeboende børn,1,183
20160331,Bydele,Amager Øst,Familier med 1 barn,Ægtepar og reg. partnere,32,132
20160331,Bydele,Amager Øst,Familier med 1 barn,Par samlevende og samboende,14,162
20160331,Bydele,Amager Øst,Familier med 1 barn,Par samlevende og samboende,2,172
20160331,Bydele,Amager Øst,Familier med 1 barn,Enlig mand,6,112
20160331,Bydele,Amager Øst,Familier med 1 barn,Enlig kvinde,22,122
20160331,Bydele,Amager Øst,Familier med 2 børn,Ægtepar og reg. partnere,50,132
20160331,Bydele,Amager Øst,Familier med 2 børn,Ægtepar og reg. partnere,1,152
20160331,Bydele,Amager Øst,Familier med 2 børn,Par samlevende og samboende,13,162
20160331,Bydele,Amager Øst,Familier med 2 børn,Par samlevende og samboende,2,172
20160331,Bydele,Amager Øst,Familier med 2 børn,Enlig mand,5,112
20160331,Bydele,Amager Øst,Familier med 2 børn,Enlig kvinde,11,122
20160331,Bydele,Amager Øst,Familier med 3 børn,Ægtepar og reg. partnere,29,132
20160331,Bydele,Amager Øst,Familier med 3 børn,Ægtepar og reg. partnere,1,152
20160331,Bydele,Amager Øst,Familier med 3 børn,Par samlevende og samboende,2,162
20160331,Bydele,Amager Øst,Familier med 3 børn,Par samlevende og samboende,2,172
20160331,Bydele,Amager Øst,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,133,131
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,3,141
20160331,Bydele,Amager Vest,Familier uden børn,Par samlevende og samboende,140,171
20160331,Bydele,Amager Vest,Familier uden børn,Enlig mand,422,111
20160331,Bydele,Amager Vest,Familier uden børn,Enlig kvinde,489,121
20160331,Bydele,Amager Vest,Familier uden børn,Ikke hjemmeboende børn,2,183
20160331,Bydele,Amager Vest,Familier med 1 barn,Ægtepar og reg. partnere,58,132
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,46,162
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,9,172
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig mand,13,112
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig kvinde,42,122
20160331,Bydele,Amager Vest,Familier med 2 børn,Ægtepar og reg. partnere,74,132
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,27,162
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,6,172
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig mand,5,112
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig kvinde,14,122
20160331,Bydele,Amager Vest,Familier med 3 børn,Ægtepar og reg. partnere,14,132
20160331,Bydele,Amager Vest,Familier med 3 børn,Par samlevende og samboende,2,162
20160331,Bydele,Amager Vest,Familier med 3 børn,Par samlevende og samboende,2,172
20160331,Bydele,Amager Vest,Familier med 3 børn,Enlig kvinde,4,122
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,53,131
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,3,141
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,1,151
20160331,Bydele,Amager Vest,Familier uden børn,Par samlevende og samboende,89,171
20160331,Bydele,Amager Vest,Familier uden børn,Enlig mand,198,111
20160331,Bydele,Amager Vest,Familier uden børn,Enlig kvinde,261,121
20160331,Bydele,Amager Vest,Familier med 1 barn,Ægtepar og reg. partnere,21,132
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,17,162
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,2,172
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig mand,1,112
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig kvinde,29,122
20160331,Bydele,Amager Vest,Familier med 2 børn,Ægtepar og reg. partnere,25,132
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,4,162
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig kvinde,7,122
20160331,Bydele,Amager Vest,Familier med 3 børn,Ægtepar og reg. partnere,3,132
20160331,Bydele,Amager Vest,Familier med 3 børn,Par samlevende og samboende,2,162
20160331,Bydele,Amager Vest,Familier med 3 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier med 3 børn,Enlig kvinde,1,122
20160331,Bydele,Amager Vest,Familier med over 3 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,75,131
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,1,141
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,1,151
20160331,Bydele,Amager Vest,Familier uden børn,Par samlevende og samboende,108,171
20160331,Bydele,Amager Vest,Familier uden børn,Enlig mand,299,111
20160331,Bydele,Amager Vest,Familier uden børn,Enlig kvinde,303,121
20160331,Bydele,Amager Vest,Familier uden børn,Ikke hjemmeboende børn,3,183
20160331,Bydele,Amager Vest,Familier med 1 barn,Ægtepar og reg. partnere,25,132
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,27,162
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig mand,6,112
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig kvinde,31,122
20160331,Bydele,Amager Vest,Familier med 2 børn,Ægtepar og reg. partnere,28,132
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,15,162
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,2,172
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig mand,1,112
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig kvinde,5,122
20160331,Bydele,Amager Vest,Familier med 3 børn,Ægtepar og reg. partnere,2,132
20160331,Bydele,Amager Vest,Familier med 3 børn,Enlig mand,1,112
20160331,Bydele,Amager Vest,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,192,131
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,9,141
20160331,Bydele,Amager Vest,Familier uden børn,Par samlevende og samboende,161,171
20160331,Bydele,Amager Vest,Familier uden børn,Enlig mand,404,111
20160331,Bydele,Amager Vest,Familier uden børn,Enlig kvinde,354,121
20160331,Bydele,Amager Vest,Familier uden børn,Ikke hjemmeboende børn,2,183
20160331,Bydele,Amager Vest,Familier med 1 barn,Ægtepar og reg. partnere,89,132
20160331,Bydele,Amager Vest,Familier med 1 barn,Ægtepar og reg. partnere,1,152
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,68,162
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,7,172
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig mand,11,112
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig kvinde,52,122
20160331,Bydele,Amager Vest,Familier med 2 børn,Ægtepar og reg. partnere,73,132
20160331,Bydele,Amager Vest,Familier med 2 børn,Ægtepar og reg. partnere,1,152
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,19,162
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,7,172
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig mand,2,112
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig kvinde,20,122
20160331,Bydele,Amager Vest,Familier med 3 børn,Ægtepar og reg. partnere,12,132
20160331,Bydele,Amager Vest,Familier med 3 børn,Par samlevende og samboende,1,162
20160331,Bydele,Amager Vest,Familier med 3 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier med 3 børn,Enlig kvinde,4,122
20160331,Bydele,Amager Vest,Familier med over 3 børn,Enlig kvinde,1,122
20160331,Bydele,Amager Vest,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,36,131
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,1,141
20160331,Bydele,Amager Vest,Familier uden børn,Par samlevende og samboende,81,171
20160331,Bydele,Amager Vest,Familier uden børn,Enlig mand,179,111
20160331,Bydele,Amager Vest,Familier uden børn,Enlig kvinde,174,121
20160331,Bydele,Amager Vest,Familier uden børn,Ikke hjemmeboende børn,1,183
20160331,Bydele,Amager Vest,Familier med 1 barn,Ægtepar og reg. partnere,12,132
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,19,162
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig mand,6,112
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig kvinde,25,122
20160331,Bydele,Amager Vest,Familier med 2 børn,Ægtepar og reg. partnere,17,132
20160331,Bydele,Amager Vest,Familier med 2 børn,Ægtepar og reg. partnere,1,152
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,11,162
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig mand,2,112
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig kvinde,8,122
20160331,Bydele,Amager Vest,Familier med 3 børn,Ægtepar og reg. partnere,3,132
20160331,Bydele,Amager Vest,Familier med over 3 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,53,131
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,3,141
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,2,151
20160331,Bydele,Amager Vest,Familier uden børn,Par samlevende og samboende,113,171
20160331,Bydele,Amager Vest,Familier uden børn,Enlig mand,307,111
20160331,Bydele,Amager Vest,Familier uden børn,Enlig kvinde,304,121
20160331,Bydele,Amager Vest,Familier uden børn,Ikke hjemmeboende børn,3,183
20160331,Bydele,Amager Vest,Familier med 1 barn,Ægtepar og reg. partnere,26,132
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,23,162
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig mand,5,112
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig kvinde,30,122
20160331,Bydele,Amager Vest,Familier med 2 børn,Ægtepar og reg. partnere,27,132
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,9,162
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig mand,1,112
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig kvinde,8,122
20160331,Bydele,Amager Vest,Familier med 3 børn,Ægtepar og reg. partnere,8,132
20160331,Bydele,Amager Vest,Familier med 3 børn,Par samlevende og samboende,1,162
20160331,Bydele,Amager Vest,Familier med 3 børn,Enlig kvinde,2,122
20160331,Bydele,Amager Vest,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Amager Vest,Familier med over 3 børn,Enlig kvinde,1,122
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,46,131
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,1,141
20160331,Bydele,Amager Vest,Familier uden børn,Par samlevende og samboende,99,171
20160331,Bydele,Amager Vest,Familier uden børn,Enlig mand,323,111
20160331,Bydele,Amager Vest,Familier uden børn,Enlig kvinde,257,121
20160331,Bydele,Amager Vest,Familier med 1 barn,Ægtepar og reg. partnere,40,132
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,30,162
20160331,Bydele,Amager Vest,Familier med 1 barn,Par samlevende og samboende,2,172
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig mand,8,112
20160331,Bydele,Amager Vest,Familier med 1 barn,Enlig kvinde,30,122
20160331,Bydele,Amager Vest,Familier med 2 børn,Ægtepar og reg. partnere,49,132
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,7,162
20160331,Bydele,Amager Vest,Familier med 2 børn,Par samlevende og samboende,4,172
20160331,Bydele,Amager Vest,Familier med 2 børn,Enlig kvinde,13,122
20160331,Bydele,Amager Vest,Familier med 3 børn,Ægtepar og reg. partnere,10,132
20160331,Bydele,Amager Vest,Familier med 3 børn,Par samlevende og samboende,2,162
20160331,Bydele,Amager Vest,Familier med 3 børn,Par samlevende og samboende,3,172
20160331,Bydele,Amager Vest,Familier med 3 børn,Enlig kvinde,5,122
20160331,Bydele,Amager Vest,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Amager Vest,Familier med over 3 børn,Par samlevende og samboende,1,172
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,208,131
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,13,141
20160331,Bydele,Amager Vest,Familier uden børn,Ægtepar og reg. partnere,3,151
20160331,Bydele,Amager Vest,Familier uden børn,Par samlevende og samboende,222,171
20160331,Bydele,Amager Vest,Familier uden børn,Enlig mand,577,111
20160331,Bydele,Amager Vest,Familier uden børn,Enlig kvinde,608,121
20160331,Bydele,Amager Vest,Familier uden børn,Ikke hjemmeboende børn,2,183
20160331,Bydele,Amager Vest,Familier med 1 barn,Ægtepar og reg. partnere,97,132
